X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,X_discretized,Y_discretized,FFMC_discretized,DMC_discretized,DC_discretized,ISI_discretized,temp_discretized,RH_discretized,wind_discretized,rain_discretized,area_discretized,X_z_score,Y_z_score,FFMC_z_score,DMC_z_score,DC_z_score,ISI_z_score,temp_z_score,RH_z_score,wind_z_score,rain_z_score,area_z_score,prediction
8,6,8,4,91.1,91.3,738.1,7.2,20.7,46,2.7,0.0,30.18,"(7.0, 9.0]","(5.0, 9.0]","(90.2, 91.6]","(68.6, 108.3]","(713.9, 860.6]","(6.5, 8.4]","(19.3, 22.8]","(42.0, 53.0]","(0.399, 2.7]","(-0.001, 6.4]","(6.57, 1090.84]",1.4267309269019497,1.392680337300054,0.08981684643880412,-0.2827771307273076,0.7766882774822892,-0.42150800037887515,0.3225649534492064,0.09127936910322898,-0.7217492491387786,-0.07903156383822371,0.30674193913973874,8.903381642512077
1,3,8,6,91.0,276.3,825.1,7.1,21.9,43,4.0,0.0,70.76,"(0.999, 3.0]","(1.999, 4.0]","(90.2, 91.6]","(142.4, 291.3]","(713.9, 860.6]","(6.5, 8.4]","(19.3, 22.8]","(42.0, 53.0]","(2.7, 4.0]","(-0.001, 6.4]","(6.57, 1090.84]",-1.5846792888022383,-1.088968126009368,0.0726891751234363,2.621477819778168,1.1254528905448005,-0.4462533651203464,0.5297136981151394,-0.08924447870920779,-0.012389413699606602,-0.07903156383822371,0.9855510283769443,8.903381642512077
2,4,2,1,93.4,15.0,25.6,11.4,15.2,19,7.6,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(92.9, 96.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(10.8, 56.1]","(2.1990000000000003, 15.5]","(14.999, 33.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-1.1544778294159257,-0.261751971572894,0.4837532866922886,-1.4805860643682147,-2.0795736398400027,0.6177973187629121,-0.6268667929363206,-1.5334352612087019,1.9519916690550236,-0.07903156383822371,-0.19809932042602912,8.903381642512077
6,5,1,0,84.1,4.6,46.7,2.2,5.3,68,1.8,0.0,0.0,"(4.0, 7.0]","(4.0, 5.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",0.5663280081293245,0.56546418286358,-1.1091201456370123,-1.6438522886128468,-1.994988199200704,-1.6587762374524315,-2.335843936430269,1.4151209197277652,-1.2128445198274365,-0.07903156383822371,-0.19809932042602912,8.903381642512077
4,5,1,6,85.0,9.0,56.9,3.5,10.1,62,1.8,0.0,51.78,"(3.0, 4.0]","(4.0, 5.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(0.399, 2.7]","(-0.001, 6.4]","(6.57, 1090.84]",-0.29407491064330055,0.56546418286358,-0.9549711037986921,-1.574778116817041,-1.9540985549106162,-1.3370864958133069,-1.5072489577665364,1.0540732241028918,-1.2128445198274365,-0.07903156383822371,0.6680597392265706,8.903381642512077
5,6,7,6,91.6,181.3,613.0,7.6,24.3,33,3.6,0.0,3.63,"(4.0, 7.0]","(5.0, 9.0]","(90.2, 91.6]","(142.4, 291.3]","(437.7, 664.2]","(6.5, 8.4]","(22.8, 33.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(0.52, 6.57]",0.13612654874301197,1.392680337300054,0.17545520301564815,1.1301036560050863,0.27518881663033307,-0.3225265414129908,0.9440111874470061,-0.690990638083997,-0.23065397845012103,-0.07903156383822371,-0.13737785680032544,8.903381642512077
1,2,7,5,93.7,231.1,715.1,8.4,25.9,32,3.1,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(92.9, 96.2]","(142.4, 291.3]","(713.9, 860.6]","(6.5, 8.4]","(22.8, 33.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",-1.5846792888022383,-1.916184280445842,0.5351363006383946,1.9118976913303438,0.6844861383967976,-0.1245636234812216,1.22020951366825,-0.7511652540214759,-0.5034846843882642,-0.07903156383822371,-0.19809932042602912,8.903381642512077
9,5,5,2,93.3,49.5,297.7,14.0,28.0,34,4.5,0.0,0.0,"(7.0, 9.0]","(4.0, 5.0]","(92.9, 96.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(10.8, 56.1]","(22.8, 33.3]","(33.0, 42.0]","(4.0, 4.9]","(-0.001, 6.4]","(-0.001, 0.52]",1.856932386288262,0.56546418286358,0.4666256153769183,-0.9389817627874637,-0.988782246572079,1.2611768020411613,1.5827198168336332,-0.6308160221465181,0.2604412922385365,-0.07903156383822371,-0.19809932042602912,8.903381642512077
9,5,5,2,93.3,49.5,297.7,14.0,28.0,34,4.5,0.0,8.16,"(7.0, 9.0]","(4.0, 5.0]","(92.9, 96.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(10.8, 56.1]","(22.8, 33.3]","(33.0, 42.0]","(4.0, 4.9]","(-0.001, 6.4]","(6.57, 1090.84]",1.856932386288262,0.56546418286358,0.4666256153769183,-0.9389817627874637,-0.988782246572079,1.2611768020411613,1.5827198168336332,-0.6308160221465181,0.2604412922385365,-0.07903156383822371,-0.06160148483767042,8.903381642512077
3,4,8,3,91.1,88.2,731.7,8.3,22.8,46,4.0,0.0,4.95,"(0.999, 3.0]","(1.999, 4.0]","(90.2, 91.6]","(68.6, 108.3]","(713.9, 860.6]","(6.5, 8.4]","(19.3, 22.8]","(42.0, 53.0]","(2.7, 4.0]","(-0.001, 6.4]","(0.52, 6.57]",-0.7242763700296131,-0.261751971572894,0.08981684643880412,-0.33144302449253443,0.7510320300845873,-0.14930898822269265,0.6850752566145897,0.09127936910322898,-0.012389413699606602,-0.07903156383822371,-0.11529732457279682,8.903381642512077
9,9,7,4,94.8,227.0,706.7,12.0,25.0,36,4.0,0.0,0.0,"(7.0, 9.0]","(5.0, 9.0]","(92.9, 96.2]","(142.4, 291.3]","(664.2, 713.9]","(10.8, 56.1]","(22.8, 33.3]","(33.0, 42.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",1.856932386288262,3.874328800609476,0.7235406851074504,1.8475331221569793,0.6508123136873138,0.7662695072117388,1.0648479551688004,-0.5104667902715603,-0.012389413699606602,-0.07903156383822371,-0.19809932042602912,8.903381642512077
8,6,7,3,90.7,194.1,643.0,6.8,21.3,41,3.6,0.0,0.0,"(7.0, 9.0]","(5.0, 9.0]","(90.2, 91.6]","(142.4, 291.3]","(437.7, 664.2]","(6.5, 8.4]","(19.3, 22.8]","(33.0, 42.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",1.4267309269019497,1.392680337300054,0.021306161177330363,1.3310467012292486,0.3954524763070611,-0.5204894593447598,0.4261393257821732,-0.20959371058416562,-0.23065397845012103,-0.07903156383822371,-0.19809932042602912,8.903381642512077
2,4,8,2,87.9,84.8,725.1,3.7,21.8,34,2.2,0.0,6.04,"(0.999, 3.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(68.6, 108.3]","(713.9, 860.6]","(-0.001, 6.5]","(19.3, 22.8]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",-1.1544778294159257,-0.261751971572894,-0.4582686356529957,-0.38481852088020274,0.724574024955707,-1.2875957663303645,0.512451302726312,-0.6308160221465181,-0.9945799550769218,-0.07903156383822371,-0.09706415780915577,8.903381642512077
6,5,8,5,87.1,291.3,860.6,4.0,17.0,67,4.9,0.0,3.95,"(4.0, 7.0]","(4.0, 5.0]","(18.698999999999998, 90.2]","(142.4, 291.3]","(713.9, 860.6]","(-0.001, 6.5]","(15.5, 19.3]","(53.0, 100.0]","(4.0, 4.9]","(-0.001, 6.4]","(0.52, 6.57]",0.5663280081293245,0.56546418286358,-0.5952900061759481,2.856957950900234,1.2677648878289287,-1.2133596721059512,-0.31614367593742077,1.3549463037902865,0.4787058569890512,-0.07903156383822371,-0.13202500050274274,8.903381642512077
4,5,1,5,84.7,8.2,55.0,2.9,14.2,46,4.0,0.0,0.0,"(3.0, 4.0]","(4.0, 5.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(42.0, 53.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",-0.29407491064330055,0.56546418286358,-1.006354117744798,-1.587337057143551,-1.961715253356809,-1.4855586842621336,-0.7994907468245983,0.09127936910322898,-0.012389413699606602,-0.07903156383822371,-0.19809932042602912,8.903381642512077
1,4,6,1,92.3,96.2,450.2,12.1,23.4,31,5.4,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(68.6, 108.3]","(437.7, 664.2]","(10.8, 56.1]","(22.8, 33.3]","(14.999, 33.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-1.5846792888022383,-0.261751971572894,0.2953489022232303,-0.20585362122743275,-0.3774419765487113,0.7910148719532099,0.7886496289475559,-0.8113398699589549,0.7515365629271943,-0.07903156383822371,-0.19809932042602912,8.903381642512077
6,3,1,4,84.1,7.3,52.8,2.7,14.7,42,2.7,0.0,0.0,"(4.0, 7.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",0.5663280081293245,-1.088968126009368,-1.1091201456370123,-1.601465865010875,-1.9705345883997691,-1.5350494137450759,-0.7131787698804595,-0.1494190946466867,-0.7217492491387786,-0.07903156383822371,-0.19809932042602912,8.903381642512077
7,4,1,4,84.6,3.2,43.6,3.3,8.2,53,9.4,0.0,4.62,"(4.0, 7.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(42.0, 53.0]","(4.9, 9.4]","(-0.001, 6.4]","(0.52, 6.57]",0.9965294675156371,-0.261751971572894,-1.0234817890601682,-1.6658304341842396,-2.0074154440339655,-1.3865772252962492,-1.835234470154264,0.5125016806655814,2.9341822104323394,-0.07903156383822371,-0.12081745762967896,8.903381642512077
9,4,6,0,92.3,92.1,442.1,9.8,22.8,27,4.5,0.0,1.63,"(7.0, 9.0]","(1.999, 4.0]","(91.6, 92.9]","(68.6, 108.3]","(437.7, 664.2]","(8.4, 10.8]","(19.3, 22.8]","(14.999, 33.0]","(4.0, 4.9]","(-0.001, 6.4]","(0.52, 6.57]",1.856932386288262,-0.261751971572894,0.2953489022232303,-0.2702181904007975,-0.40991316466142774,0.22187148289937425,0.6850752566145897,-1.0520383337088706,0.2604412922385365,-0.07903156383822371,-0.17083320866021728,8.903381642512077
7,5,7,5,93.7,231.1,715.1,8.4,26.4,33,3.6,0.0,0.0,"(4.0, 7.0]","(4.0, 5.0]","(92.9, 96.2]","(142.4, 291.3]","(713.9, 860.6]","(6.5, 8.4]","(22.8, 33.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",0.9965294675156371,0.56546418286358,0.5351363006383946,1.9118976913303438,0.6844861383967976,-0.1245636234812216,1.3065214906123888,-0.690990638083997,-0.23065397845012103,-0.07903156383822371,-0.19809932042602912,8.903381642512077
5,4,7,6,93.6,235.1,723.1,10.1,24.1,50,4.0,0.0,0.0,"(4.0, 7.0]","(1.999, 4.0]","(92.9, 96.2]","(142.4, 291.3]","(713.9, 860.6]","(8.4, 10.8]","(22.8, 33.3]","(42.0, 53.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",0.13612654874301197,-0.261751971572894,0.5180086293230243,1.9746923929628948,0.7165564476439251,0.2961075771237873,0.9094863966693507,0.3319778328531447,-0.012389413699606602,-0.07903156383822371,-0.19809932042602912,8.903381642512077
6,3,6,1,92.7,164.1,575.8,8.9,26.3,39,3.1,0.0,7.02,"(4.0, 7.0]","(1.999, 4.0]","(91.6, 92.9]","(142.4, 291.3]","(437.7, 664.2]","(8.4, 10.8]","(22.8, 33.3]","(33.0, 42.0]","(2.7, 4.0]","(-0.001, 6.4]","(6.57, 1090.84]",0.5663280081293245,-1.088968126009368,0.3638595874847065,0.8600864389851175,0.12606187863119006,-0.0008367997738659793,1.2892590952235614,-0.3299429424591235,-0.5034846843882642,-0.07903156383822371,-0.08067103539780877,8.903381642512077
6,5,2,2,93.4,17.3,28.3,9.9,13.8,24,5.8,0.0,0.0,"(4.0, 7.0]","(4.0, 5.0]","(92.9, 96.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(8.4, 10.8]","(2.1990000000000003, 15.5]","(14.999, 33.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",0.5663280081293245,0.56546418286358,0.4837532866922886,-1.4444791109294979,-2.0687499104690974,0.24661684764084527,-0.868540328379909,-1.2325621815213073,0.9698011276777085,-0.07903156383822371,-0.19809932042602912,8.903381642512077
2,4,7,6,92.0,203.2,664.5,8.1,24.9,42,5.4,0.0,2.44,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(142.4, 291.3]","(664.2, 713.9]","(6.5, 8.4]","(22.8, 33.3]","(33.0, 42.0]","(4.9, 9.4]","(-0.001, 6.4]","(0.52, 6.57]",-1.1544778294159257,-0.261751971572894,0.24396588827712434,1.4739046474433017,0.4816414324087162,-0.19879971770563515,1.0475855597799724,-0.1494190946466867,0.7515365629271943,-0.07903156383822371,-0.1572837911569611,8.903381642512077
2,5,7,6,91.6,181.3,613.0,7.6,24.8,36,4.0,0.0,3.05,"(0.999, 3.0]","(4.0, 5.0]","(90.2, 91.6]","(142.4, 291.3]","(437.7, 664.2]","(6.5, 8.4]","(22.8, 33.3]","(33.0, 42.0]","(2.7, 4.0]","(-0.001, 6.4]","(0.52, 6.57]",-1.1544778294159257,0.56546418286358,0.17545520301564815,1.1301036560050863,0.27518881663033307,-0.3225265414129908,1.0303231643911448,-0.5104667902715603,-0.012389413699606602,-0.07903156383822371,-0.14707990883969405,8.903381642512077
2,4,7,2,95.2,217.7,690.0,18.0,30.8,19,4.5,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(92.9, 96.2]","(142.4, 291.3]","(664.2, 713.9]","(10.8, 56.1]","(22.8, 33.3]","(14.999, 33.0]","(4.0, 4.9]","(-0.001, 6.4]","(-0.001, 0.52]",-1.1544778294159257,-0.261751971572894,0.7920513703689266,1.7015354408612986,0.5838655431339351,2.250991391700006,2.066066887720811,-1.5334352612087019,0.2604412922385365,-0.07903156383822371,-0.19809932042602912,8.903381642512077
8,6,6,6,88.9,263.1,795.9,5.2,29.3,27,3.6,0.0,6.3,"(7.0, 9.0]","(5.0, 9.0]","(18.698999999999998, 90.2]","(142.4, 291.3]","(713.9, 860.6]","(-0.001, 6.5]","(22.8, 33.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(0.52, 6.57]",1.4267309269019497,1.392680337300054,-0.28699192249930766,2.4142553043907506,1.008396261792785,-0.9164152952082977,1.8071309568883942,-1.0520383337088706,-0.23065397845012103,-0.07903156383822371,-0.09271496206736983,8.903381642512077
8,6,7,5,93.7,231.1,715.1,8.4,26.9,31,3.6,0.0,4.96,"(7.0, 9.0]","(5.0, 9.0]","(92.9, 96.2]","(142.4, 291.3]","(713.9, 860.6]","(6.5, 8.4]","(22.8, 33.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(0.52, 6.57]",1.4267309269019497,1.392680337300054,0.5351363006383946,1.9118976913303438,0.6844861383967976,-0.1245636234812216,1.3928334675565275,-0.8113398699589549,-0.23065397845012103,-0.07903156383822371,-0.11513004781349737,8.903381642512077
2,2,7,3,91.6,248.4,753.8,6.3,20.4,56,2.2,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(90.2, 91.6]","(142.4, 291.3]","(713.9, 860.6]","(-0.001, 6.5]","(19.3, 22.8]","(53.0, 100.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",-1.1544778294159257,-1.916184280445842,0.17545520301564815,2.1834847758911264,0.8396262593797766,-0.6442162830521154,0.27077776728272296,0.6930255284780182,-0.9945799550769218,-0.07903156383822371,-0.19809932042602912,8.903381642512077
8,6,7,3,91.6,248.4,753.8,6.3,20.4,56,2.2,0.0,0.0,"(7.0, 9.0]","(5.0, 9.0]","(90.2, 91.6]","(142.4, 291.3]","(713.9, 860.6]","(-0.001, 6.5]","(19.3, 22.8]","(53.0, 100.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",1.4267309269019497,1.392680337300054,0.17545520301564815,2.1834847758911264,0.8396262593797766,-0.6442162830521154,0.27077776728272296,0.6930255284780182,-0.9945799550769218,-0.07903156383822371,-0.19809932042602912,8.903381642512077
2,4,7,0,92.1,207.0,672.6,8.2,27.9,33,2.2,0.0,2.35,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(142.4, 291.3]","(664.2, 713.9]","(6.5, 8.4]","(22.8, 33.3]","(14.999, 33.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",-1.1544778294159257,-0.261751971572894,0.2610935595924922,1.5335596139942251,0.5141126205214329,-0.17405435296416413,1.5654574214448052,-0.690990638083997,-0.9945799550769218,-0.07903156383822371,-0.15878928199065623,8.903381642512077
7,4,8,3,89.7,287.2,849.3,6.8,19.4,45,3.6,0.0,0.0,"(4.0, 7.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(142.4, 291.3]","(713.9, 860.6]","(6.5, 8.4]","(19.3, 22.8]","(42.0, 53.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",0.9965294675156371,-0.261751971572894,-0.1499705519763577,2.792593381726869,1.2224655760173608,-0.5204894593447598,0.09815381339444532,0.03110475316575006,-0.23065397845012103,-0.07903156383822371,-0.19809932042602912,8.903381642512077
2,4,7,6,93.6,235.1,723.1,10.1,20.9,66,4.9,0.0,15.34,"(0.999, 3.0]","(1.999, 4.0]","(92.9, 96.2]","(142.4, 291.3]","(713.9, 860.6]","(8.4, 10.8]","(19.3, 22.8]","(53.0, 100.0]","(4.0, 4.9]","(-0.001, 6.4]","(6.57, 1090.84]",-1.1544778294159257,-0.261751971572894,0.5180086293230243,1.9746923929628948,0.7165564476439251,0.2961075771237873,0.35708974422686174,1.2947716878528075,0.4787058569890512,-0.07903156383822371,0.05850322833934129,8.903381642512077
1,4,7,4,90.6,269.8,811.2,5.5,22.2,45,3.6,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(90.2, 91.6]","(142.4, 291.3]","(713.9, 860.6]","(-0.001, 6.5]","(19.3, 22.8]","(42.0, 53.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",-1.5846792888022383,-0.261751971572894,0.004178489861960095,2.5194364296252734,1.0697307282279167,-0.8421792009838843,0.5815008842816228,0.03110475316575006,-0.23065397845012103,-0.07903156383822371,-0.19809932042602912,8.903381642512077
2,5,6,5,90.8,84.7,376.6,5.6,23.8,51,1.8,0.0,0.0,"(0.999, 3.0]","(4.0, 5.0]","(90.2, 91.6]","(68.6, 108.3]","(7.899, 437.7]","(-0.001, 6.5]","(22.8, 33.3]","(42.0, 53.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",-1.1544778294159257,0.56546418286358,0.038433832492698196,-0.3863883884210164,-0.6724888216222841,-0.8174338362424133,0.8576992105028672,0.3921524487906236,-1.2128445198274365,-0.07903156383822371,-0.19809932042602912,8.903381642512077
8,6,7,0,92.1,207.0,672.6,8.2,26.8,35,1.3,0.0,0.54,"(7.0, 9.0]","(5.0, 9.0]","(91.6, 92.9]","(142.4, 291.3]","(664.2, 713.9]","(6.5, 8.4]","(22.8, 33.3]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",1.4267309269019497,1.392680337300054,0.2610935595924922,1.5335596139942251,0.5141126205214329,-0.17405435296416413,1.3755710721677001,-0.5706414062090391,-1.4856752257655794,-0.07903156383822371,-0.18906637542385835,8.903381642512077
8,6,7,5,89.4,253.6,768.4,9.7,14.2,73,2.7,0.0,0.0,"(7.0, 9.0]","(5.0, 9.0]","(18.698999999999998, 90.2]","(142.4, 291.3]","(713.9, 860.6]","(8.4, 10.8]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",1.4267309269019497,1.392680337300054,-0.20135356592246362,2.2651178880134424,0.8981545737557843,0.19712611815790276,-0.7994907468245983,1.7159939994151598,-0.7217492491387786,-0.07903156383822371,-0.19809932042602912,8.903381642512077
2,5,7,5,93.7,231.1,715.1,8.4,23.6,53,4.0,0.0,6.43,"(0.999, 3.0]","(4.0, 5.0]","(92.9, 96.2]","(142.4, 291.3]","(713.9, 860.6]","(6.5, 8.4]","(22.8, 33.3]","(42.0, 53.0]","(2.7, 4.0]","(-0.001, 6.4]","(0.52, 6.57]",-1.1544778294159257,0.56546418286358,0.5351363006383946,1.9118976913303438,0.6844861383967976,-0.1245636234812216,0.8231744197252119,0.5125016806655814,-0.012389413699606602,-0.07903156383822371,-0.09054036419647686,8.903381642512077
1,3,8,4,91.1,91.3,738.1,7.2,19.1,46,2.2,0.0,0.33,"(0.999, 3.0]","(1.999, 4.0]","(90.2, 91.6]","(68.6, 108.3]","(713.9, 860.6]","(6.5, 8.4]","(15.5, 19.3]","(42.0, 53.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",-1.5846792888022383,-1.088968126009368,0.08981684643880412,-0.2827771307273076,0.7766882774822892,-0.42150800037887515,0.04636662722796252,0.09127936910322898,-0.9945799550769218,-0.07903156383822371,-0.19257918736914698,8.903381642512077
5,4,8,4,90.3,290.0,855.3,7.4,16.2,58,3.6,0.0,0.0,"(4.0, 7.0]","(1.999, 4.0]","(90.2, 91.6]","(142.4, 291.3]","(713.9, 860.6]","(6.5, 8.4]","(15.5, 19.3]","(53.0, 100.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",0.13612654874301197,-0.261751971572894,-0.047204524084145834,2.836549672869655,1.2465183079527065,-0.37201727089593284,-0.45424283904804297,0.8133747603529761,-0.23065397845012103,-0.07903156383822371,-0.19809932042602912,8.903381642512077
8,6,7,0,92.1,207.0,672.6,8.2,25.5,29,1.8,0.0,1.23,"(7.0, 9.0]","(5.0, 9.0]","(91.6, 92.9]","(142.4, 291.3]","(664.2, 713.9]","(6.5, 8.4]","(22.8, 33.3]","(14.999, 33.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",1.4267309269019497,1.392680337300054,0.2610935595924922,1.5335596139942251,0.5141126205214329,-0.17405435296416413,1.151159932112939,-0.9316891018339127,-1.2128445198274365,-0.07903156383822371,-0.17752427903219564,8.903381642512077
6,5,3,0,87.9,24.9,41.6,3.7,10.9,64,3.1,0.0,3.35,"(4.0, 7.0]","(4.0, 5.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(2.7, 4.0]","(-0.001, 6.4]","(0.52, 6.57]",0.5663280081293245,0.56546418286358,-0.4582686356529957,-1.3251691778276515,-2.0154330213457476,-1.2875957663303645,-1.3691497946559144,1.1744224559778496,-0.5034846843882642,-0.07903156383822371,-0.1420616060607103,8.903381642512077
5,5,7,6,94.0,47.9,100.7,10.7,17.3,80,4.5,0.0,0.0,"(4.0, 7.0]","(4.0, 5.0]","(92.9, 96.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(8.4, 10.8]","(15.5, 19.3]","(53.0, 100.0]","(4.0, 4.9]","(-0.001, 6.4]","(-0.001, 0.52]",0.13612654874301197,0.56546418286358,0.5865193145845005,-0.9640996434404842,-1.7785136117825933,0.444579765572614,-0.26435648977093734,2.137216310977512,0.2604412922385365,-0.07903156383822371,-0.19809932042602912,8.903381642512077
6,5,7,6,92.0,203.2,664.5,8.1,19.1,70,2.2,0.0,0.0,"(4.0, 7.0]","(4.0, 5.0]","(91.6, 92.9]","(142.4, 291.3]","(664.2, 713.9]","(6.5, 8.4]","(15.5, 19.3]","(53.0, 100.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",0.5663280081293245,0.56546418286358,0.24396588827712434,1.4739046474433017,0.4816414324087162,-0.19879971770563515,0.04636662722796252,1.5354701516027232,-0.9945799550769218,-0.07903156383822371,-0.19809932042602912,8.903381642512077
3,4,2,2,93.4,17.3,28.3,9.9,8.9,35,8.0,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(92.9, 96.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(8.4, 10.8]","(2.1990000000000003, 15.5]","(33.0, 42.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7242763700296131,-0.261751971572894,0.4837532866922886,-1.4444791109294979,-2.0687499104690974,0.24661684764084527,-1.7143977024324695,-0.5706414062090391,2.1702562338055382,-0.07903156383822371,-0.19809932042602912,8.903381642512077
7,4,8,2,89.7,284.9,844.0,10.1,10.5,77,4.0,0.0,0.0,"(4.0, 7.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(142.4, 291.3]","(713.9, 860.6]","(8.4, 10.8]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",0.9965294675156371,-0.261751971572894,-0.1499705519763577,2.756486428288152,1.2012189961411393,0.2961075771237873,-1.4381993762112253,1.9566924631650755,-0.012389413699606602,-0.07903156383822371,-0.19809932042602912,8.903381642512077
7,4,7,6,91.6,181.3,613.0,7.6,19.3,61,4.9,0.0,0.0,"(4.0, 7.0]","(1.999, 4.0]","(90.2, 91.6]","(142.4, 291.3]","(437.7, 664.2]","(6.5, 8.4]","(15.5, 19.3]","(53.0, 100.0]","(4.0, 4.9]","(-0.001, 6.4]","(-0.001, 0.52]",0.9965294675156371,-0.261751971572894,0.17545520301564815,1.1301036560050863,0.27518881663033307,-0.3225265414129908,0.08089141800561792,0.9938986081654129,0.4787058569890512,-0.07903156383822371,-0.19809932042602912,8.903381642512077
1,4,7,4,90.5,196.8,649.9,16.3,11.8,88,4.9,0.0,9.71,"(0.999, 3.0]","(1.999, 4.0]","(90.2, 91.6]","(142.4, 291.3]","(437.7, 664.2]","(10.8, 56.1]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(4.0, 4.9]","(-0.001, 6.4]","(6.57, 1090.84]",-1.5846792888022383,-0.261751971572894,-0.012949181453407737,1.3734331248312208,0.42311311803270846,1.8303201910949973,-1.2137882361564643,2.618613238477344,0.4787058569890512,-0.07903156383822371,-0.035673587146254224,8.903381642512077
7,4,7,0,91.5,238.2,730.6,7.5,17.7,65,4.0,0.0,0.0,"(4.0, 7.0]","(1.999, 4.0]","(90.2, 91.6]","(142.4, 291.3]","(713.9, 860.6]","(6.5, 8.4]","(15.5, 19.3]","(53.0, 100.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",0.9965294675156371,-0.261751971572894,0.15832753170028033,2.0233582867281212,0.7466223625631072,-0.3472719061544618,-0.19530690821562655,1.2345970719153285,-0.012389413699606602,-0.07903156383822371,-0.19809932042602912,8.903381642512077
